original_path,final_path,action,notes
components/marketplace/ProductGrid.ts,components/marketplace/ProductGrid.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/marketplace/StudioGrid.ts,components/marketplace/StudioGrid.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/marketplace/MarketplacePagination.ts,components/marketplace/MarketplacePagination.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/marketplace/ProductCard.ts,components/marketplace/ProductCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/marketplace/CategoryCard.ts,components/marketplace/CategoryCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/marketplace/SortControl.ts,components/marketplace/SortControl.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/marketplace/ProductDetails.ts,components/marketplace/ProductDetails.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/marketplace/StudioCard.ts,components/marketplace/StudioCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/marketplace/ProductCardSkeleton.ts,components/marketplace/ProductCardSkeleton.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/marketplace/ResponsiveProductResults.ts,components/marketplace/ResponsiveProductResults.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/marketplace/MarketplaceToolbar.ts,components/marketplace/MarketplaceToolbar.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/marketplace/ProductListItem.ts,components/marketplace/ProductListItem.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/marketplace/CollectionCard.ts,components/marketplace/CollectionCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/marketplace/ProductGallery.ts,components/marketplace/ProductGallery.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/marketplace/MarketplaceResultsSkeleton.ts,components/marketplace/MarketplaceResultsSkeleton.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/marketplace/ActiveFilters.ts,components/marketplace/ActiveFilters.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/marketplace/FilterSidebar.ts,components/marketplace/FilterSidebar.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/recently-viewed/RecentlyViewedGrid.ts,components/recently-viewed/RecentlyViewedGrid.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/recently-viewed/RecentlyViewedClearDialog.ts,components/recently-viewed/RecentlyViewedClearDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/recently-viewed/RecentlyViewedSkeleton.ts,components/recently-viewed/RecentlyViewedSkeleton.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/recently-viewed/RecentlyViewedItemCard.ts,components/recently-viewed/RecentlyViewedItemCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/recently-viewed/RecentlyViewedSection.ts,components/recently-viewed/RecentlyViewedSection.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/orders/OrderCancellationDialog.ts,components/orders/OrderCancellationDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/orders/OrderShipmentCard.ts,components/orders/OrderShipmentCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/orders/OrderFilters.ts,components/orders/OrderFilters.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/orders/OrderTimeline.ts,components/orders/OrderTimeline.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/orders/OrderStatusBadge.ts,components/orders/OrderStatusBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/orders/OrderPricingSummary.ts,components/orders/OrderPricingSummary.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/orders/OrderItemList.ts,components/orders/OrderItemList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/orders/OrderPaymentStatusBadge.ts,components/orders/OrderPaymentStatusBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/orders/OrderAddressCard.ts,components/orders/OrderAddressCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/orders/OrderDetailHeader.ts,components/orders/OrderDetailHeader.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/orders/OrderDeliveryConfirmationPanel.ts,components/orders/OrderDeliveryConfirmationPanel.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/orders/OrderItemCard.ts,components/orders/OrderItemCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/orders/OrderStatusUpdateForm.ts,components/orders/OrderStatusUpdateForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/orders/OrderList.ts,components/orders/OrderList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/orders/OrderCard.ts,components/orders/OrderCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/orders/OrderDetailShell.ts,components/orders/OrderDetailShell.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerApplicationDocuments.ts,components/service-partners/ServicePartnerApplicationDocuments.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerDocumentSummary.ts,components/service-partners/ServicePartnerDocumentSummary.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAssignmentStudioCard.ts,components/service-partners/ServicePartnerAssignmentStudioCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerApplicationContactCard.ts,components/service-partners/ServicePartnerApplicationContactCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerSearchBar.ts,components/service-partners/ServicePartnerSearchBar.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerSettlementCard.ts,components/service-partners/ServicePartnerSettlementCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerVerificationCard.ts,components/service-partners/ServicePartnerVerificationCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerSidebarSummary.ts,components/service-partners/ServicePartnerSidebarSummary.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAssignmentSummaryGrid.ts,components/service-partners/ServicePartnerAssignmentSummaryGrid.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerDocumentGrid.ts,components/service-partners/ServicePartnerDocumentGrid.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerApplicationActions.ts,components/service-partners/ServicePartnerApplicationActions.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerApplicationForm.ts,components/service-partners/ServicePartnerApplicationForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerCoverageGrid.ts,components/service-partners/ServicePartnerCoverageGrid.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerCapabilityBadge.ts,components/service-partners/ServicePartnerCapabilityBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAssignmentPartnerCard.ts,components/service-partners/ServicePartnerAssignmentPartnerCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAssignmentSourceCard.ts,components/service-partners/ServicePartnerAssignmentSourceCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerCapabilityGrid.ts,components/service-partners/ServicePartnerCapabilityGrid.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAssignmentMetrics.ts,components/service-partners/ServicePartnerAssignmentMetrics.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerApplicationCapabilities.ts,components/service-partners/ServicePartnerApplicationCapabilities.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerPerformanceCard.ts,components/service-partners/ServicePartnerPerformanceCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAssignmentActions.ts,components/service-partners/ServicePartnerAssignmentActions.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerStatusDialog.ts,components/service-partners/ServicePartnerStatusDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAssignmentDetailHeader.ts,components/service-partners/ServicePartnerAssignmentDetailHeader.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerCard.ts,components/service-partners/ServicePartnerCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAssignmentPriorityBadge.ts,components/service-partners/ServicePartnerAssignmentPriorityBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerCapacityCard.ts,components/service-partners/ServicePartnerCapacityCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAssignmentProgress.ts,components/service-partners/ServicePartnerAssignmentProgress.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerServiceAreaSummary.ts,components/service-partners/ServicePartnerServiceAreaSummary.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerApplicationFilters.ts,components/service-partners/ServicePartnerApplicationFilters.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerApplicationReviewChecklist.ts,components/service-partners/ServicePartnerApplicationReviewChecklist.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAssignmentFilters.ts,components/service-partners/ServicePartnerAssignmentFilters.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerApplicationDetailHeader.ts,components/service-partners/ServicePartnerApplicationDetailHeader.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerProfileOverview.ts,components/service-partners/ServicePartnerProfileOverview.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerList.ts,components/service-partners/ServicePartnerList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerApplicationStatusBadge.ts,components/service-partners/ServicePartnerApplicationStatusBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAnalyticsSummary.ts,components/service-partners/ServicePartnerAnalyticsSummary.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerCoverageCard.ts,components/service-partners/ServicePartnerCoverageCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerApplicationCard.ts,components/service-partners/ServicePartnerApplicationCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerFilters.ts,components/service-partners/ServicePartnerFilters.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerApplicationSidebarSummary.ts,components/service-partners/ServicePartnerApplicationSidebarSummary.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerDocumentCard.ts,components/service-partners/ServicePartnerDocumentCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAssignmentFinancials.ts,components/service-partners/ServicePartnerAssignmentFinancials.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerApplicationList.ts,components/service-partners/ServicePartnerApplicationList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAssignmentCustomerCard.ts,components/service-partners/ServicePartnerAssignmentCustomerCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerVerificationBadge.ts,components/service-partners/ServicePartnerVerificationBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAssignmentCompletionCard.ts,components/service-partners/ServicePartnerAssignmentCompletionCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerQuickActions.ts,components/service-partners/ServicePartnerQuickActions.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerVerificationExpiryAlert.ts,components/service-partners/ServicePartnerVerificationExpiryAlert.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAssignmentStatusBadge.ts,components/service-partners/ServicePartnerAssignmentStatusBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAssignmentTimeline.ts,components/service-partners/ServicePartnerAssignmentTimeline.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerContactCard.ts,components/service-partners/ServicePartnerContactCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAssignmentEmptyState.ts,components/service-partners/ServicePartnerAssignmentEmptyState.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerStatisticsGrid.ts,components/service-partners/ServicePartnerStatisticsGrid.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAssignmentCard.ts,components/service-partners/ServicePartnerAssignmentCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAssignmentSlaCard.ts,components/service-partners/ServicePartnerAssignmentSlaCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerDetailHeader.ts,components/service-partners/ServicePartnerDetailHeader.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAssignmentList.ts,components/service-partners/ServicePartnerAssignmentList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerOperatingHours.ts,components/service-partners/ServicePartnerOperatingHours.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerDocumentStatusBadge.ts,components/service-partners/ServicePartnerDocumentStatusBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerRiskCard.ts,components/service-partners/ServicePartnerRiskCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerDashboardHeader.ts,components/service-partners/ServicePartnerDashboardHeader.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerApplicationReviewDialog.ts,components/service-partners/ServicePartnerApplicationReviewDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAvailabilityDialog.ts,components/service-partners/ServicePartnerAvailabilityDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerTypeBadge.ts,components/service-partners/ServicePartnerTypeBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerVerificationTimeline.ts,components/service-partners/ServicePartnerVerificationTimeline.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerStatusBadge.ts,components/service-partners/ServicePartnerStatusBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAssignmentNotes.ts,components/service-partners/ServicePartnerAssignmentNotes.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerApplicationTimeline.ts,components/service-partners/ServicePartnerApplicationTimeline.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerReviewSummary.ts,components/service-partners/ServicePartnerReviewSummary.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerEmptyState.ts,components/service-partners/ServicePartnerEmptyState.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerApplicationEmptyState.ts,components/service-partners/ServicePartnerApplicationEmptyState.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/service-partners/ServicePartnerAssignmentStatusDialog.ts,components/service-partners/ServicePartnerAssignmentStatusDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/disputes/DisputeCard.ts,components/disputes/DisputeCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/disputes/DisputeHeader.ts,components/disputes/DisputeHeader.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/disputes/DisputePriorityBadge.ts,components/disputes/DisputePriorityBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/disputes/CreateDisputeForm.ts,components/disputes/CreateDisputeForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/disputes/DisputeReasonBadge.ts,components/disputes/DisputeReasonBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/disputes/DisputeStatusBadge.ts,components/disputes/DisputeStatusBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/disputes/DisputeMessageThread.ts,components/disputes/DisputeMessageThread.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/disputes/DisputeList.ts,components/disputes/DisputeList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/disputes/DisputeAnalyticsCards.ts,components/disputes/DisputeAnalyticsCards.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewReportDialog.ts,components/reviews/ReviewReportDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewSummary.ts,components/reviews/ReviewSummary.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewActionMenu.ts,components/reviews/ReviewActionMenu.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewAnalyticsSummary.ts,components/reviews/ReviewAnalyticsSummary.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ProductReviewList.ts,components/reviews/ProductReviewList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/SellerReviewResponse.ts,components/reviews/SellerReviewResponse.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ProductReviewCard.ts,components/reviews/ProductReviewCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewSkeleton.ts,components/reviews/ReviewSkeleton.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/StudioReviewResponseCard.ts,components/reviews/StudioReviewResponseCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewModerationStatusBadge.ts,components/reviews/ReviewModerationStatusBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewSubmissionForm.ts,components/reviews/ReviewSubmissionForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/SellerReviewResponseForm.ts,components/reviews/SellerReviewResponseForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewEmptyState.ts,components/reviews/ReviewEmptyState.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewEditForm.ts,components/reviews/ReviewEditForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewSortMenu.ts,components/reviews/ReviewSortMenu.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewDistribution.ts,components/reviews/ReviewDistribution.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewModerationDialog.ts,components/reviews/ReviewModerationDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewMediaGallery.ts,components/reviews/ReviewMediaGallery.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewFilters.ts,components/reviews/ReviewFilters.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewDetailHeader.ts,components/reviews/ReviewDetailHeader.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewListToolbar.ts,components/reviews/ReviewListToolbar.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewVerificationNotice.ts,components/reviews/ReviewVerificationNotice.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewModerationCard.ts,components/reviews/ReviewModerationCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/StudioReviewResponseForm.ts,components/reviews/StudioReviewResponseForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewPagination.ts,components/reviews/ReviewPagination.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewStatusBadge.ts,components/reviews/ReviewStatusBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewHelpfulButton.ts,components/reviews/ReviewHelpfulButton.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewModerationList.ts,components/reviews/ReviewModerationList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/reviews/ReviewDeleteDialog.ts,components/reviews/ReviewDeleteDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/CustomOrderCard.ts,components/account/CustomOrderCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountOverviewSkeleton.ts,components/account/AccountOverviewSkeleton.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AddressCard.ts,components/account/AddressCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/NotificationList.ts,components/account/NotificationList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/ProfileCard.ts,components/account/ProfileCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AddressGrid.ts,components/account/AddressGrid.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/NotificationPreferencesForm.ts,components/account/NotificationPreferencesForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/WishlistGrid.ts,components/account/WishlistGrid.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/NotificationItem.ts,components/account/NotificationItem.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
